stateEstimate.x_x,stateEstimate.x_y,stateEstimate.y_x,stateEstimate.y_y,stateEstimate.z_x,stateEstimate.z_y,stateEstimate.roll_x,stateEstimate.roll_y,stateEstimate.pitch_x,stateEstimate.pitch_y,stateEstimate.yaw_x,stateEstimate.yaw_y
1066964.,0.0985,1066964.,0.2452,1066964.,0.0118,1066964.,0.0806,1066964.,-0.0054,1066964.,-0.6666
1067004.,0.0992,1067004.,0.2467,1067004.,0.0126,1067004.,0.0362,1067004.,0.0092,1067004.,-0.6701
1067044.,0.0998,1067044.,0.2475,1067044.,0.0118,1067044.,0.0895,1067044.,-0.0020,1067044.,-0.6501
1067084.,0.1005,1067084.,0.2466,1067084.,0.0125,1067084.,0.0793,1067084.,-0.0324,1067084.,-0.6576
1067124.,0.1007,1067124.,0.2449,1067124.,0.0129,1067124.,0.1169,1067124.,-0.0397,1067124.,-0.6747
1067164.,0.1007,1067164.,0.2450,1067164.,0.0125,1067164.,0.0838,1067164.,-0.0295,1067164.,-0.6743
1067204.,0.0992,1067204.,0.2445,1067204.,0.0121,1067204.,0.0834,1067204.,0.0243,1067204.,-0.6946
1067244.,0.0984,1067244.,0.2442,1067244.,0.0117,1067244.,0.1367,1067244.,0.0278,1067244.,-0.6886
1067284.,0.0981,1067284.,0.2477,1067284.,0.0114,1067284.,0.0813,1067284.,0.04,1067284.,-0.6579
1067324.,0.0967,1067324.,0.2444,1067324.,0.0109,1067324.,0.1767,1067324.,0.0898,1067324.,-0.6741
1067364.,0.0983,1067364.,0.2464,1067364.,0.0108,1067364.,0.1535,1067364.,0.0076,1067364.,-0.6618
1067404.,0.097,1067404.,0.2469,1067404.,0.0108,1067404.,0.1381,1067404.,0.0049,1067404.,-0.6518
1067444.,0.0969,1067444.,0.2446,1067444.,0.0114,1067444.,0.1207,1067444.,-0.0126,1067444.,-0.6717
1067484.,0.0951,1067484.,0.2433,1067484.,0.0114,1067484.,0.1265,1067484.,0.0344,1067484.,-0.6709
1067524.,0.0965,1067524.,0.2448,1067524.,0.0109,1067524.,0.0837,1067524.,-0.0215,1067524.,-0.6648
1067564.,0.0971,1067564.,0.2429,1067564.,0.011,1067564.,0.1041,1067564.,0.0089,1067564.,-0.6702
1067604.,0.0983,1067604.,0.2427,1067604.,0.0102,1067604.,0.0913,1067604.,-0.0115,1067604.,-0.6765
1067644.,0.0983,1067644.,0.2422,1067644.,0.0100,1067644.,0.0848,1067644.,-0.0213,1067644.,-0.6745
1067684.,0.0982,1067684.,0.2422,1067684.,0.0108,1067684.,0.0875,1067684.,-0.0194,1067684.,-0.6714
1067724.,0.0971,1067724.,0.2422,1067724.,0.0118,1067724.,0.0362,1067724.,-0.0002,1067724.,-0.6664
1067764.,0.0966,1067764.,0.2407,1067764.,0.0114,1067764.,0.0329,1067764.,0.0069,1067764.,-0.6642
1067804.,0.0969,1067804.,0.2403,1067804.,0.0118,1067804.,0.0385,1067804.,0.0111,1067804.,-0.6646
1067844.,0.0962,1067844.,0.2402,1067844.,0.0121,1067844.,0.0513,1067844.,0.0409,1067844.,-0.6644
1067884.,0.0981,1067884.,0.2419,1067884.,0.0115,1067884.,0.0144,1067884.,-0.0398,1067884.,-0.6571
1067924.,0.0983,1067924.,0.241,1067924.,0.0117,1067924.,0.0347,1067924.,-0.0362,1067924.,-0.6543
1067964.,0.0997,1067964.,0.239,1067964.,0.0106,1067964.,0.0173,1067964.,-0.0613,1067964.,-0.6558
1068004.,0.0992,1068004.,0.2387,1068004.,0.0108,1068004.,0.0519,1068004.,0.0026,1068004.,-0.6543
1068044.,0.0995,1068044.,0.2375,1068044.,0.0105,1068044.,0.1017,1068044.,-0.0351,1068044.,-0.6393
1068084.,0.0991,1068084.,0.2394,1068084.,0.0103,1068084.,0.0418,1068084.,-0.0266,1068084.,-0.6408
1068124.,0.0987,1068124.,0.2405,1068124.,0.0114,1068124.,0.0477,1068124.,-0.0438,1068124.,-0.6334
1068164.,0.0993,1068164.,0.2412,1068164.,0.0118,1068164.,0.0525,1068164.,-0.0065,1068164.,-0.6162
1068204.,0.1004,1068204.,0.2408,1068204.,0.0113,1068204.,0.0406,1068204.,-0.0158,1068204.,-0.6184
1068244.,0.1012,1068244.,0.2400,1068244.,0.0105,1068244.,0.0155,1068244.,-0.0420,1068244.,-0.6317
1068284.,0.0997,1068284.,0.2377,1068284.,0.0111,1068284.,0.0719,1068284.,0.0317,1068284.,-0.6393
1068324.,0.1025,1068324.,0.2397,1068324.,0.0115,1068324.,-0.019,1068324.,-0.0451,1068324.,-0.6364
1068364.,0.1031,1068364.,0.2401,1068364.,0.0119,1068364.,-0.0154,1068364.,-0.0616,1068364.,-0.6307
1068404.,0.1016,1068404.,0.2378,1068404.,0.0121,1068404.,0.0609,1068404.,-0.0015,1068404.,-0.6404
1068444.,0.1002,1068444.,0.2360,1068444.,0.0125,1068444.,0.0662,1068444.,0.0106,1068444.,-0.6642
1068484.,0.1020,1068484.,0.2378,1068484.,0.0126,1068484.,0.0124,1068484.,-0.0863,1068484.,-0.6496
1068524.,0.1029,1068524.,0.2389,1068524.,0.0117,1068524.,-0.0010,1068524.,-0.0875,1068524.,-0.6435
1068564.,0.1028,1068564.,0.2398,1068564.,0.0106,1068564.,-0.0019,1068564.,-0.0613,1068564.,-0.6382
1068604.,0.1033,1068604.,0.2382,1068604.,0.0112,1068604.,-0.0125,1068604.,-0.0651,1068604.,-0.6657
1068644.,0.1019,1068644.,0.2372,1068644.,0.0116,1068644.,0.0659,1068644.,-0.0464,1068644.,-0.6547
1068684.,0.1021,1068684.,0.2364,1068684.,0.0102,1068684.,0.0388,1068684.,-0.0537,1068684.,-0.6735
1068724.,0.101,1068724.,0.2374,1068724.,0.0088,1068724.,0.0030,1068724.,-0.0191,1068724.,-0.6783
1068764.,0.1006,1068764.,0.2357,1068764.,0.0091,1068764.,0.0238,1068764.,-0.0266,1068764.,-0.6861
1068804.,0.1006,1068804.,0.2376,1068804.,0.0089,1068804.,0.0117,1068804.,-0.0133,1068804.,-0.6627
1068844.,0.1009,1068844.,0.2370,1068844.,0.0088,1068844.,0.0356,1068844.,0.0282,1068844.,-0.6635
1068884.,0.1023,1068884.,0.2376,1068884.,0.0097,1068884.,0.0232,1068884.,-0.0017,1068884.,-0.6598
1068924.,0.1021,1068924.,0.2357,1068924.,0.0112,1068924.,0.0902,1068924.,-0.0087,1068924.,-0.6602
1068964.,0.1027,1068964.,0.2367,1068964.,0.0115,1068964.,0.0274,1068964.,-0.0299,1068964.,-0.6652
1069004.,0.1029,1069004.,0.2382,1069004.,0.0099,1069004.,0.0274,1069004.,-0.0452,1069004.,-0.6336
1069044.,0.1011,1069044.,0.2369,1069044.,0.01,1069044.,0.0808,1069044.,-0.0128,1069044.,-0.6361
1069084.,0.1006,1069084.,0.2376,1069084.,0.0106,1069084.,0.0436,1069084.,-0.0257,1069084.,-0.6381
1069124.,0.0999,1069124.,0.2380,1069124.,0.0119,1069124.,0.0281,1069124.,-0.0144,1069124.,-0.6395
1069164.,0.0995,1069164.,0.2358,1069164.,0.0123,1069164.,0.0693,1069164.,-0.0009,1069164.,-0.6650
1069204.,0.1005,1069204.,0.2375,1069204.,0.0122,1069204.,0.028,1069204.,-0.0291,1069204.,-0.6469
1069244.,0.0988,1069244.,0.2362,1069244.,0.0116,1069244.,0.0521,1069244.,0.0246,1069244.,-0.6625
1069284.,0.0988,1069284.,0.2371,1069284.,0.0115,1069284.,0.0412,1069284.,0.0407,1069284.,-0.6536
1069324.,0.1004,1069324.,0.2362,1069324.,0.0115,1069324.,0.0336,1069324.,-0.0029,1069324.,-0.6658
1069364.,0.1002,1069364.,0.2341,1069364.,0.0115,1069364.,0.1147,1069364.,-0.0151,1069364.,-0.6695
1069404.,0.0993,1069404.,0.237,1069404.,0.0114,1069404.,0.0752,1069404.,0.0172,1069404.,-0.6348
1069444.,0.1003,1069444.,0.2362,1069444.,0.0105,1069444.,0.0782,1069444.,-0.0009,1069444.,-0.6431
1069484.,0.1008,1069484.,0.2351,1069484.,0.0103,1069484.,0.0469,1069484.,-0.0145,1069484.,-0.6547
1069524.,0.0989,1069524.,0.2344,1069524.,0.0106,1069524.,0.0539,1069524.,0.0280,1069524.,-0.6578
1069564.,0.1002,1069564.,0.2343,1069564.,0.0104,1069564.,0.0778,1069564.,-0.0024,1069564.,-0.6504
1069604.,0.1010,1069604.,0.2332,1069604.,0.0105,1069604.,0.0685,1069604.,-0.0229,1069604.,-0.6535
1069644.,0.1009,1069644.,0.2325,1069644.,0.0108,1069644.,0.0911,1069644.,-0.0233,1069644.,-0.6493
1069684.,0.1004,1069684.,0.2361,1069684.,0.0100,1069684.,0.0621,1069684.,-0.0262,1069684.,-0.6196
1069724.,0.1009,1069724.,0.2377,1069724.,0.0095,1069724.,0.0602,1069724.,-0.0261,1069724.,-0.6005
1069764.,0.1011,1069764.,0.2383,1069764.,0.0097,1069764.,0.0319,1069764.,-0.0384,1069764.,-0.5945
1069804.,0.1002,1069804.,0.2394,1069804.,0.0107,1069804.,0.0373,1069804.,-0.0334,1069804.,-0.5842
1069844.,0.0991,1069844.,0.2399,1069844.,0.012,1069844.,0.0546,1069844.,0.0653,1069844.,-0.5518
1069884.,0.0995,1069884.,0.2412,1069884.,0.0119,1069884.,0.0278,1069884.,0.0186,1069884.,-0.5470
1069924.,0.0998,1069924.,0.2425,1069924.,0.0113,1069924.,0.0265,1069924.,-0.0153,1069924.,-0.5203
1069964.,0.0989,1069964.,0.2404,1069964.,0.0105,1069964.,0.0939,1069964.,-0.0189,1069964.,-0.5182
1070004.,0.0986,1070004.,0.2418,1070004.,0.0107,1070004.,0.0467,1070004.,-0.0299,1070004.,-0.5128
1070044.,0.0976,1070044.,0.2444,1070044.,0.0108,1070044.,0.0593,1070044.,-0.0062,1070044.,-0.4976
1070084.,0.0968,1070084.,0.2455,1070084.,0.0102,1070084.,0.1175,1070084.,0.0246,1070084.,-0.4894
1070124.,0.0978,1070124.,0.2466,1070124.,0.0101,1070124.,0.0728,1070124.,-0.0203,1070124.,-0.4894
1070164.,0.0984,1070164.,0.2474,1070164.,0.01,1070164.,0.067,1070164.,-0.0285,1070164.,-0.4851
1070204.,0.0986,1070204.,0.2482,1070204.,0.0105,1070204.,0.0408,1070204.,-0.0242,1070204.,-0.4845
1070244.,0.0995,1070244.,0.2457,1070244.,0.0104,1070244.,0.1101,1070244.,-0.0561,1070244.,-0.4854
1070284.,0.0986,1070284.,0.2459,1070284.,0.0099,1070284.,0.0375,1070284.,-0.0291,1070284.,-0.4824
1070324.,0.0994,1070324.,0.2454,1070324.,0.0104,1070324.,0.0408,1070324.,-0.0511,1070324.,-0.4815
1070364.,0.0992,1070364.,0.2443,1070364.,0.0095,1070364.,0.1452,1070364.,-0.0350,1070364.,-0.4736
1070404.,0.0994,1070404.,0.2433,1070404.,0.0102,1070404.,0.1042,1070404.,-0.0223,1070404.,-0.4742
1070444.,0.0992,1070444.,0.2453,1070444.,0.0106,1070444.,0.0766,1070444.,-0.0444,1070444.,-0.4774
1070484.,0.0991,1070484.,0.2449,1070484.,0.0110,1070484.,0.0986,1070484.,-0.0659,1070484.,-0.4900
1070524.,0.0998,1070524.,0.2476,1070524.,0.0108,1070524.,0.0649,1070524.,-0.0743,1070524.,-0.4922
1070564.,0.0982,1070564.,0.2484,1070564.,0.0114,1070564.,0.0785,1070564.,-0.0237,1070564.,-0.4852
1070604.,0.0997,1070604.,0.2496,1070604.,0.0110,1070604.,0.0842,1070604.,-0.0572,1070604.,-0.4724
1070644.,0.0992,1070644.,0.2515,1070644.,0.0108,1070644.,0.0277,1070644.,-0.0476,1070644.,-0.465
1070684.,0.0996,1070684.,0.2516,1070684.,0.0113,1070684.,0.0249,1070684.,-0.0291,1070684.,-0.4614
1070724.,0.0996,1070724.,0.2503,1070724.,0.0116,1070724.,0.0300,1070724.,-0.0510,1070724.,-0.4665
1070764.,0.0991,1070764.,0.2471,1070764.,0.0112,1070764.,0.1396,1070764.,-0.0196,1070764.,-0.4568
1070804.,0.0995,1070804.,0.2469,1070804.,0.0108,1070804.,0.1147,1070804.,-0.0356,1070804.,-0.4564
1070844.,0.099,1070844.,0.2459,1070844.,0.0114,1070844.,0.0951,1070844.,-0.035,1070844.,-0.4582
1070884.,0.0976,1070884.,0.2463,1070884.,0.011,1070884.,0.0827,1070884.,-0.0172,1070884.,-0.4635
1070924.,0.0958,1070924.,0.242,1070924.,0.0112,1070924.,0.1429,1070924.,0.0994,1070924.,-0.4511
1070964.,0.0972,1070964.,0.2407,1070964.,0.0113,1070964.,0.1417,1070964.,0.0270,1070964.,-0.459
1071004.,0.0960,1071004.,0.2399,1071004.,0.0105,1071004.,0.0519,1071004.,0.0112,1071004.,-0.4758
1071044.,0.0958,1071044.,0.2391,1071044.,0.0099,1071044.,0.0452,1071044.,0.0213,1071044.,-0.4676
1071084.,0.0956,1071084.,0.2365,1071084.,0.0108,1071084.,0.0525,1071084.,-0.0164,1071084.,-0.4762
1071124.,0.0936,1071124.,0.2335,1071124.,0.0106,1071124.,0.0619,1071124.,0.0529,1071124.,-0.4803
1071164.,0.0945,1071164.,0.2334,1071164.,0.0105,1071164.,0.0878,1071164.,0.0421,1071164.,-0.4842
1071204.,0.0956,1071204.,0.2340,1071204.,0.0111,1071204.,0.0280,1071204.,-0.0578,1071204.,-0.4871
1071244.,0.0935,1071244.,0.2331,1071244.,0.0109,1071244.,0.0598,1071244.,0.0296,1071244.,-0.4987
1071284.,0.0952,1071284.,0.2325,1071284.,0.0111,1071284.,0.0160,1071284.,-0.0407,1071284.,-0.4922
1071324.,0.0947,1071324.,0.2324,1071324.,0.0094,1071324.,0.0199,1071324.,-0.017,1071324.,-0.4899
1071364.,0.094,1071364.,0.2315,1071364.,0.0101,1071364.,0.0142,1071364.,-0.0282,1071364.,-0.4868
1071404.,0.0934,1071404.,0.2319,1071404.,0.0101,1071404.,-0.0042,1071404.,0.0032,1071404.,-0.4909
1071444.,0.0928,1071444.,0.2301,1071444.,0.0098,1071444.,-0.016,1071444.,-0.0137,1071444.,-0.4962
1071484.,0.0934,1071484.,0.229,1071484.,0.0103,1071484.,0.0596,1071484.,-0.0399,1071484.,-0.5001
1071524.,0.0925,1071524.,0.2304,1071524.,0.01,1071524.,-0.0211,1071524.,-0.0185,1071524.,-0.5119
1071564.,0.0931,1071564.,0.2304,1071564.,0.0096,1071564.,0.0185,1071564.,-0.0386,1071564.,-0.5187
1071604.,0.0926,1071604.,0.2309,1071604.,0.0098,1071604.,-0.0145,1071604.,-0.0399,1071604.,-0.5254
1071644.,0.0917,1071644.,0.2317,1071644.,0.0096,1071644.,-0.0086,1071644.,0.0111,1071644.,-0.5236
1071684.,0.0919,1071684.,0.2330,1071684.,0.0094,1071684.,-0.0127,1071684.,-0.0125,1071684.,-0.5249
1071724.,0.0912,1071724.,0.2359,1071724.,0.01,1071724.,0.0014,1071724.,0.0063,1071724.,-0.5440
1071764.,0.0918,1071764.,0.2363,1071764.,0.0113,1071764.,0.0363,1071764.,-0.004,1071764.,-0.5266
1071804.,0.0939,1071804.,0.2389,1071804.,0.0107,1071804.,0.0091,1071804.,-0.0642,1071804.,-0.5203
1071844.,0.0934,1071844.,0.2402,1071844.,0.0109,1071844.,0.0282,1071844.,-0.0625,1071844.,-0.5301
1071884.,0.0937,1071884.,0.2422,1071884.,0.0098,1071884.,0.0199,1071884.,-0.0544,1071884.,-0.5266
1071924.,0.0926,1071924.,0.2423,1071924.,0.0104,1071924.,0.0514,1071924.,-0.0393,1071924.,-0.5323
1071964.,0.0904,1071964.,0.2462,1071964.,0.0108,1071964.,0.0107,1071964.,-0.0327,1071964.,-0.5532
1072004.,0.0909,1072004.,0.2474,1072004.,0.0106,1072004.,0.0198,1072004.,-0.0354,1072004.,-0.5537
1072044.,0.0894,1072044.,0.2492,1072044.,0.0114,1072044.,0.0476,1072044.,-0.0252,1072044.,-0.5542
1072084.,0.09,1072084.,0.2489,1072084.,0.0106,1072084.,0.0283,1072084.,-0.0557,1072084.,-0.5477
1072124.,0.0894,1072124.,0.2478,1072124.,0.0105,1072124.,0.0716,1072124.,-0.0615,1072124.,-0.5432
1072164.,0.0884,1072164.,0.2489,1072164.,0.0107,1072164.,0.0589,1072164.,0.0084,1072164.,-0.5444
1072204.,0.0894,1072204.,0.2507,1072204.,0.0109,1072204.,0.0368,1072204.,-0.0432,1072204.,-0.5440
1072244.,0.0876,1072244.,0.2505,1072244.,0.0102,1072244.,0.1251,1072244.,-0.0084,1072244.,-0.5364
1072284.,0.0891,1072284.,0.2520,1072284.,0.0097,1072284.,0.1220,1072284.,-0.0782,1072284.,-0.5358
1072324.,0.0898,1072324.,0.2533,1072324.,0.0102,1072324.,0.1678,1072324.,-0.0812,1072324.,-0.5320
1072364.,0.0893,1072364.,0.2576,1072364.,0.0105,1072364.,0.0884,1072364.,-0.0711,1072364.,-0.537
1072404.,0.0890,1072404.,0.2563,1072404.,0.0106,1072404.,0.1009,1072404.,-0.0654,1072404.,-0.5283
1072444.,0.0890,1072444.,0.2551,1072444.,0.0096,1072444.,0.1651,1072444.,-0.0839,1072444.,-0.5205
1072484.,0.0897,1072484.,0.2583,1072484.,0.0106,1072484.,0.0915,1072484.,-0.0479,1072484.,-0.5219
1072524.,0.0897,1072524.,0.2578,1072524.,0.011,1072524.,0.0944,1072524.,-0.0365,1072524.,-0.5173
1072564.,0.0906,1072564.,0.2562,1072564.,0.0108,1072564.,0.1286,1072564.,-0.0528,1072564.,-0.5143
1072604.,0.0906,1072604.,0.2560,1072604.,0.0115,1072604.,0.0906,1072604.,-0.0274,1072604.,-0.5081
1072644.,0.0906,1072644.,0.2556,1072644.,0.0115,1072644.,0.1456,1072644.,-0.0581,1072644.,-0.5077
1072684.,0.0894,1072684.,0.2563,1072684.,0.0106,1072684.,0.1394,1072684.,-0.0273,1072684.,-0.4992
1072724.,0.0905,1072724.,0.2565,1072724.,0.0100,1072724.,0.122,1072724.,-0.0709,1072724.,-0.5095
1072764.,0.0897,1072764.,0.2548,1072764.,0.0096,1072764.,0.1449,1072764.,-0.0489,1072764.,-0.5002
1072804.,0.0897,1072804.,0.2538,1072804.,0.0098,1072804.,0.1068,1072804.,-0.0336,1072804.,-0.4942
1072844.,0.0910,1072844.,0.2548,1072844.,0.0094,1072844.,0.0797,1072844.,-0.0607,1072844.,-0.4968
1072884.,0.0900,1072884.,0.2539,1072884.,0.0101,1072884.,0.0646,1072884.,-0.0194,1072884.,-0.4895
1072924.,0.091,1072924.,0.2538,1072924.,0.0101,1072924.,0.0631,1072924.,-0.0417,1072924.,-0.4881
1072964.,0.0925,1072964.,0.2517,1072964.,0.0102,1072964.,0.086,1072964.,-0.0802,1072964.,-0.4874
1073004.,0.0914,1073004.,0.2503,1073004.,0.0117,1073004.,0.1369,1073004.,-0.0340,1073004.,-0.4739
1073044.,0.0929,1073044.,0.25,1073044.,0.0109,1073044.,0.1195,1073044.,-0.0710,1073044.,-0.4817
1073084.,0.0923,1073084.,0.2494,1073084.,0.0103,1073084.,0.0984,1073084.,-0.0679,1073084.,-0.4984
1073124.,0.0919,1073124.,0.2485,1073124.,0.0107,1073124.,0.0908,1073124.,-0.0390,1073124.,-0.4972
1073164.,0.0917,1073164.,0.2470,1073164.,0.0102,1073164.,0.0817,1073164.,-0.0221,1073164.,-0.5190
1073204.,0.0912,1073204.,0.2469,1073204.,0.0106,1073204.,0.0691,1073204.,-0.021,1073204.,-0.5347
1073244.,0.0931,1073244.,0.2468,1073244.,0.0105,1073244.,0.0656,1073244.,-0.0410,1073244.,-0.518
1073284.,0.0924,1073284.,0.2458,1073284.,0.0109,1073284.,0.0316,1073284.,-0.0357,1073284.,-0.5436
1073324.,0.0934,1073324.,0.2425,1073324.,0.0115,1073324.,0.1046,1073324.,-0.0583,1073324.,-0.5565
1073364.,0.0929,1073364.,0.2436,1073364.,0.0107,1073364.,0.0893,1073364.,0.0035,1073364.,-0.5457
1073404.,0.0921,1073404.,0.2428,1073404.,0.0102,1073404.,0.0855,1073404.,0.0343,1073404.,-0.5728
1073444.,0.0926,1073444.,0.242,1073444.,0.0106,1073444.,0.0104,1073444.,0.0435,1073444.,-0.6104
1073484.,0.0947,1073484.,0.2384,1073484.,0.0109,1073484.,0.099,1073484.,-0.0521,1073484.,-0.6277
1073524.,0.0932,1073524.,0.2397,1073524.,0.0116,1073524.,0.0446,1073524.,-0.0149,1073524.,-0.6539
1073564.,0.0945,1073564.,0.2381,1073564.,0.0104,1073564.,0.0601,1073564.,-0.0404,1073564.,-0.6654
1073604.,0.091,1073604.,0.2383,1073604.,0.0104,1073604.,0.0395,1073604.,0.0412,1073604.,-0.7067
1073644.,0.0908,1073644.,0.2359,1073644.,0.0112,1073644.,0.0546,1073644.,0.0779,1073644.,-0.7188
1073684.,0.0927,1073684.,0.2346,1073684.,0.0114,1073684.,0.0387,1073684.,0.0313,1073684.,-0.7339
1073724.,0.0975,1073724.,0.2383,1073724.,0.0105,1073724.,-0.0622,1073724.,-0.1569,1073724.,-0.6776
1073764.,0.0951,1073764.,0.2374,1073764.,0.0109,1073764.,-0.0632,1073764.,-0.0012,1073764.,-0.7190
1073804.,0.0975,1073804.,0.2366,1073804.,0.0102,1073804.,-0.0353,1073804.,-0.0540,1073804.,-0.707
1073844.,0.0952,1073844.,0.2331,1073844.,0.0106,1073844.,0.1185,1073844.,0.0251,1073844.,-0.7449
1073884.,0.0952,1073884.,0.233,1073884.,0.0105,1073884.,0.0943,1073884.,0.0241,1073884.,-0.7548
1073924.,0.0948,1073924.,0.2336,1073924.,0.0115,1073924.,0.0528,1073924.,0.0292,1073924.,-0.7524
1073964.,0.0956,1073964.,0.2348,1073964.,0.0111,1073964.,0.0173,1073964.,0.0079,1073964.,-0.7358
1074004.,0.0946,1074004.,0.2345,1074004.,0.0116,1074004.,0.0386,1074004.,0.0483,1074004.,-0.7410
1074044.,0.0944,1074044.,0.2347,1074044.,0.0108,1074044.,0.0338,1074044.,0.0755,1074044.,-0.7414
1074084.,0.0947,1074084.,0.2348,1074084.,0.0109,1074084.,0.0227,1074084.,0.0736,1074084.,-0.7503
1074124.,0.0974,1074124.,0.2356,1074124.,0.0110,1074124.,0.0379,1074124.,-0.0076,1074124.,-0.7332
1074164.,0.097,1074164.,0.2361,1074164.,0.0111,1074164.,0.0369,1074164.,-0.0091,1074164.,-0.7373
1074204.,0.0957,1074204.,0.2345,1074204.,0.0099,1074204.,0.0457,1074204.,0.0620,1074204.,-0.7597
1074244.,0.0962,1074244.,0.2358,1074244.,0.0098,1074244.,0.0139,1074244.,0.0131,1074244.,-0.7609
1074284.,0.0971,1074284.,0.2369,1074284.,0.0103,1074284.,0.0140,1074284.,0.0075,1074284.,-0.7291
1074324.,0.0968,1074324.,0.2366,1074324.,0.0106,1074324.,0.0566,1074324.,0.0344,1074324.,-0.7366
1074364.,0.0981,1074364.,0.2362,1074364.,0.0113,1074364.,0.0328,1074364.,-0.026,1074364.,-0.7424
1074404.,0.099,1074404.,0.2324,1074404.,0.0106,1074404.,0.0979,1074404.,-0.0305,1074404.,-0.7636
1074444.,0.0989,1074444.,0.2329,1074444.,0.0109,1074444.,0.0359,1074444.,-0.0327,1074444.,-0.7798
1074484.,0.0971,1074484.,0.2338,1074484.,0.0114,1074484.,0.0127,1074484.,0.0541,1074484.,-0.7799
1074524.,0.0996,1074524.,0.2329,1074524.,0.0115,1074524.,0.0348,1074524.,-0.0366,1074524.,-0.7882
1074564.,0.0988,1074564.,0.2320,1074564.,0.0115,1074564.,0.0213,1074564.,0.0199,1074564.,-0.8041
1074604.,0.093,1074604.,0.2289,1074604.,0.0111,1074604.,0.0428,1074604.,0.2344,1074604.,-0.8261
1074644.,0.0943,1074644.,0.2273,1074644.,0.0114,1074644.,0.0672,1074644.,0.1254,1074644.,-0.8369
1074684.,0.0935,1074684.,0.2256,1074684.,0.0120,1074684.,0.0494,1074684.,0.1004,1074684.,-0.8325
1074724.,0.0936,1074724.,0.2245,1074724.,0.0105,1074724.,0.0625,1074724.,0.1046,1074724.,-0.8289
1074764.,0.0948,1074764.,0.2297,1074764.,0.0106,1074764.,-0.0094,1074764.,0.0749,1074764.,-0.8006
1074804.,0.0957,1074804.,0.2287,1074804.,0.0104,1074804.,0.0128,1074804.,0.0394,1074804.,-0.8008
1074844.,0.0964,1074844.,0.2299,1074844.,0.0111,1074844.,-0.0095,1074844.,0.0116,1074844.,-0.7863
1074884.,0.0973,1074884.,0.2287,1074884.,0.0108,1074884.,0.0063,1074884.,-0.0018,1074884.,-0.768
1074924.,0.0978,1074924.,0.2288,1074924.,0.0102,1074924.,0.0434,1074924.,-0.0181,1074924.,-0.7793
1074964.,0.098,1074964.,0.2265,1074964.,0.0110,1074964.,0.0626,1074964.,-0.0214,1074964.,-0.7531
1075004.,0.0954,1075004.,0.2253,1075004.,0.0112,1075004.,0.0717,1075004.,0.0455,1075004.,-0.7384
1075044.,0.0969,1075044.,0.2255,1075044.,0.0105,1075044.,0.0517,1075044.,-0.0331,1075044.,-0.7224
1075084.,0.096,1075084.,0.2252,1075084.,0.0099,1075084.,0.0522,1075084.,0.0140,1075084.,-0.7089
1075124.,0.0963,1075124.,0.2259,1075124.,0.0099,1075124.,0.0124,1075124.,0.0074,1075124.,-0.697
1075164.,0.0981,1075164.,0.2242,1075164.,0.0108,1075164.,0.0783,1075164.,-0.0445,1075164.,-0.6803
1075204.,0.0985,1075204.,0.2248,1075204.,0.0111,1075204.,0.0109,1075204.,-0.0564,1075204.,-0.6622
1075244.,0.0994,1075244.,0.2217,1075244.,0.0119,1075244.,0.0833,1075244.,-0.0604,1075244.,-0.6234
1075284.,0.1000,1075284.,0.2226,1075284.,0.0114,1075284.,0.0458,1075284.,-0.0583,1075284.,-0.6245
1075324.,0.1002,1075324.,0.2246,1075324.,0.0115,1075324.,0.0186,1075324.,-0.0673,1075324.,-0.6366
1075364.,0.1005,1075364.,0.2257,1075364.,0.0110,1075364.,0.0342,1075364.,-0.0669,1075364.,-0.6461
1075404.,0.1009,1075404.,0.2252,1075404.,0.0103,1075404.,0.0534,1075404.,-0.0718,1075404.,-0.6361
1075444.,0.1002,1075444.,0.2263,1075444.,0.0107,1075444.,0.0522,1075444.,-0.0601,1075444.,-0.6402
1075484.,0.1003,1075484.,0.2271,1075484.,0.0109,1075484.,0.044,1075484.,-0.0783,1075484.,-0.6399
1075524.,0.0997,1075524.,0.2298,1075524.,0.0115,1075524.,-0.0062,1075524.,-0.0571,1075524.,-0.6543
1075564.,0.0988,1075564.,0.2301,1075564.,0.0123,1075564.,0.0031,1075564.,-0.0503,1075564.,-0.6490
1075604.,0.0937,1075604.,0.2313,1075604.,0.0117,1075604.,0.0498,1075604.,0.1957,1075604.,-0.6545
1075644.,0.0950,1075644.,0.2302,1075644.,0.0118,1075644.,0.0303,1075644.,0.1042,1075644.,-0.6323
1075684.,0.0943,1075684.,0.2286,1075684.,0.0117,1075684.,0.0862,1075684.,0.0914,1075684.,-0.6227
1075724.,0.0938,1075724.,0.2275,1075724.,0.0108,1075724.,0.1114,1075724.,0.045,1075724.,-0.6137
1075764.,0.0932,1075764.,0.2304,1075764.,0.0107,1075764.,0.0719,1075764.,0.0699,1075764.,-0.6440
1075804.,0.0956,1075804.,0.2310,1075804.,0.0104,1075804.,0.0676,1075804.,-0.0177,1075804.,-0.6511
1075844.,0.0965,1075844.,0.2303,1075844.,0.0102,1075844.,0.0574,1075844.,-0.0373,1075844.,-0.6287
1075884.,0.0971,1075884.,0.2283,1075884.,0.0106,1075884.,0.0909,1075884.,-0.0655,1075884.,-0.5979
1075924.,0.0965,1075924.,0.2277,1075924.,0.0109,1075924.,0.1162,1075924.,-0.0338,1075924.,-0.5943
